Year,Company_Name,ABN,ANZSIC_Code
2020-21,Clark'S Logan City Bus Service (Qld) Pty. Ltd.,14081364776,4622
2020-21,Class Limited,70116802058,7000
2020-21,Clayton Church Homes Inc,70138284252,8601
2020-21,Cleanaway Operations Pty Ltd,40010745383,2919
2020-21,Clearview Wealth Limited,83106248248,6420
2020-21,Clifford Hallam Healthcare Pty Limited,38001655554,3720
2020-21,Clinical Laboratories Pty Ltd,62006823089,8520
2020-21,Clinipath Pathology Pty Ltd,57008811185,8520
2020-21,Clontarf Foundation,77131909405,8220
2020-21,Cmbm Facility Services Pty Ltd,14113771618,7311
2020-21,Cmoc Mining Services Pty. Limited,32165717895,803
2020-21,Cnh Industrial Australia Pty Limited,76000031130,3499
2020-21,Co-Operative Bulk Handling Limited,29256604947,5301
2020-21,Coach Stores Australia Pty Ltd,48622183224,4259
2020-21,Coal Services Pty Limited,98099078234,6420
2020-21,Cobar Management Pty. Limited,38083171546,803
2020-21,Cobden District Health Services Inc,98591304887,8601
2020-21,Coburg Aged Care Pty. Ltd.,37088314621,8601
2020-21,Coburg Home For The Aged Inc,69909623510,8601
2020-21,Coca-Cola Amatil Limited,26004139397,3609
2020-21,Coca-Cola South Pacific Pty Ltd,50003029794,3609
2020-21,Cochlear Limited,96002618073,2412
2020-21,Codan Limited,77007590605,2439
2020-21,Coffey Testing Pty Ltd,92114364046,6925
2020-21,Coffs Ex-Services Memorial And Sporting Club Ltd,35000875516,4530
2020-21,Coffs Harbour Employment Support Services Ltd,91677106763,8790
2020-21,Coffs Harbour Support Services Ltd,29128340033,8609
2020-21,Cognizant Technology Solutions Australia Pty Ltd,74100749997,7000
2020-21,Cohealth Limited,57167212302,8599
2020-21,Col Crawford Pty Ltd,27001798081,3911
2020-21,Colas Queensland Pty Ltd,91169872208,3101
2020-21,Coleman Greig Lawyers Pty Ltd,73125176230,6931
2020-21,Coles Supermarkets Australia Pty Ltd,45004189708,4110
2020-21,Colgate-Palmolive Pty Ltd,79002792163,3720
2020-21,Colin Biggers & Paisley Pty Limited,28166080682,6931
2020-21,Colin Joss & Co. Pty. Limited,73003538583,3020
2020-21,Collection House Limited,74010230716,7293
2020-21,Colliers International (Wa) Pty Ltd,94008919524,6720
2020-21,Colliers International Holdings (Australia) Limited,65008178238,6720
2020-21,Collins Restaurants Management Pty. Ltd.,24093912979,4512
2020-21,Colonial Services Pty Limited,70075733023,6419
2020-21,Colony 47 Inc,50935329686,7211
2020-21,Columbia Group Unit Trust,13490290632,8601
2020-21,Comcater Pty. Ltd.,53005974185,3499
2020-21,ComfortDelGro Corporation Australia Pty Ltd,84002072004,4622
2020-21,Comgroup Supplies Pty Limited,20008732465,1111
2020-21,Commercial Club (Albury) Ltd,30000941908,4530
2020-21,Commercial Motor Vehicles Pty Ltd,84007874142,3911
2020-21,Commonwealth Bank Of Australia,48123123124,6221
2020-21,Communicare Inc,27768389307,8790
2020-21,Communities@Work,19125799859,8710
2020-21,Community Accommodation & Respite Agency Inc,22813645129,8790
2020-21,Community Axis Enterprises Incorporated,48208409903,7211
2020-21,Community Based Support Limited,91874273928,8790
2020-21,Community Broker Network Pty Ltd,60096916184,6420
2020-21,Community Care Options Limited,38716084913,9559
2020-21,Community Connections Australia,15061460133,8609
2020-21,Community First Credit Union Limited,80087649938,6223
2020-21,Community Gateway Limited,44835163526,8790
2020-21,Community Housing Limited,11062802797,6711
2020-21,Community Living Project Inc,30374065892,8790
2020-21,Community Vision Australia Limited,75390895907,8790
2020-21,Commvault Systems (Australia) Pty Ltd,13103972612,5922
2020-21,Como Glasshouse No2 Pty Ltd,47604272942,122
2020-21,Compas Pty. Ltd.,90008615745,7000
2020-21,Compass Group (Australia) Pty Ltd,41000683125,4513
2020-21,Compasscorp Pty Ltd,87098155152,6611
2020-21,Compassion Australia,67001692566,9559
2020-21,Competitive Foods Australia Pty Ltd,48010542908,4512
2020-21,Complete Office Supplies Pty Ltd,92001634715,3736
2020-21,Computer Systems (Australia) Pty. Limited,44003147153,7000
2020-21,Computershare Limited,71005485825,6419
2020-21,Concentrix Services Pty Ltd,63166171991,7291
2020-21,Concordia College Inc,12698695317,8023
2020-21,Condos Investments Pty. Limited,64008454822,7211
2020-21,Confoil Pty. Limited,80005176429,2142
2020-21,Connectability Australia Limited,93056378299,8790
2020-21,Connecteast Pty Limited,99101213263,5299
2020-21,Connective Group Pty Ltd,89162397060,6419
2020-21,Conocophillips Australia Operations Pty Ltd,28141253787,700
2020-21,Consec Group Pty Ltd,89166982556,7712
2020-21,Consolidated Pastoral Company Pty Limited,22010080654,142
2020-21,Consolidated Property Services (Australia) Pty Ltd,54006727484,7311
2020-21,Consolo Ltd,72000022266,111
2020-21,Construction Control Australia Pty Limited,92150745207,3020
2020-21,Contino Pty Ltd,31619630929,6999
2020-21,Converge International Pty Ltd,12113688627,8539
2020-21,Conveyancing.Com.Au Pty Ltd,68160922387,6931
2020-21,Coogee Chemicals Pty Ltd,37008747500,1813
2020-21,Cooinda Coonabarabran Limited,59457905483,8601
2020-21,Cooperatieve Rabobank U.A.,70003917655,6221
2020-21,Coopers Brewery Limited,13007871409,1212
2020-21,Cootharinga North Queensland,92009656679,8790
2020-21,Copyright Agency Ltd,53001228799,6419
2020-21,Coral Homes Pty Ltd,44011032929,3011
2020-21,Cordina Chicken Farms Pty Ltd,29003058428,1112
2020-21,Core Community Services Limited,14381178268,8790
2020-21,Cornett Stores Pty Ltd,37118892185,4110
2020-21,Cornwalls Lawyers Pty Ltd & Others,19738311557,6931
2020-21,Corporate Health Group Pty Ltd,53056404721,8599
2020-21,Corporate Protection Australia Group Pty Ltd,46142254591,7712
2020-21,Corporate Travel Management Group Pty Ltd,52005000895,7220
2020-21,Corporation Of The Roman Catholic Diocese Of Toowoomba,88934244646,8021
2020-21,Corporation Of The Trustees Of The Roman Catholic Archdiocese Of Brisbane - Centacare Administration Services,51626296801,8790
2020-21,Correct Care Australasia Pty Ltd,65160982703,8599
2020-21,Corumbene Nursing Home For The Aged Inc,98544704858,8601
2020-21,"Costco Wholesale Australia, Pty. Ltd.",57104012893,4279
2020-21,Coty Australia Pty Ltd,83000303391,3720
2020-21,Countplus Limited,11126990832,6932
2020-21,Country Care Management Services Pty Ltd,23606437101,4279
2020-21,Country Road Clothing Pty. Ltd.,84005419447,4251
2020-21,Couriers Please Pty Ltd,76006144734,4610
2020-21,Covenant Christian School Association Ltd,16293921492,8023
2020-21,Coventry Group Limited,37008670102,3339
2020-21,Cowboys Leagues Club Limited,51066187157,4530
2020-21,Cowra Retirement Village Ltd,64965761315,8601
2020-21,Cp Action Workforce Pty Limited,18088413361,7211
2020-21,Cpa Australia Ltd,64008392452,9551
2020-21,Cpb Contractors Pty Limited,98000893667,3109
2020-21,"Cpl-Choice, Passion, Life",27009942269,8790
2020-21,Cqms Razer Pty Ltd,11010402990,1090
2020-21,Craig Mostyn & Co Pty Ltd,52000047745,1111
2020-21,Cranbrook School,79000007723,8023
2020-21,Cranes Community Support Programs Limited,16158701912,8790
2020-21,Crawford & Company (Australia) Pty. Ltd.,11002317133,6420
2020-21,Creative Field Marketing Pty Limited,76062948074,6940
2020-21,Credit Corp Group Limited,33092697151,7294
2020-21,Credit Suisse Management (Australia) Pty Limited,81005678213,6419
2020-21,Credit Union Australia Ltd,44087650959,6223
2020-21,Credit Union Sa Ltd,36087651232,6223
2020-21,Cricket Australia,53006089130,9114
2020-21,Crimsafe Security Systems Pty Ltd,27069651878,3322
2020-21,Cripps Nubake Pty Limited,90096956446,1174
2020-21,Crisp Bros. & Haywards Pty Ltd,88009483694,2221
2020-21,Cromwell Operations Pty Ltd,44107377677,6712
2020-21,Crosslinks Incorporated,51543927884,9511
2020-21,Crossmark Australia Pty Ltd,38111971021,6950
2020-21,Crossmuller Pty. Limited,98088327093,6923
2020-21,Crown Equipment Pty. Limited,79000514858,3419
2020-21,Crown Resorts Limited,39125709953,9201
2020-21,Csbp Limited,81008668371,1831
2020-21,Csg International Pty Ltd,33082026551,7000
2020-21,Cti Logistics Limited,69008778925,4610
2020-21,Cubic Defence Australia Pty Limited,88122798207,7000
2020-21,Cubic Transportation Systems (Australia) Pty Limited,82003617561,6999
2020-21,Cubis Systems Australia Pty Ltd,88108718350,2034
2020-21,Culture Amp Pty Ltd,12138600987,7000
2020-21,Cummins Filtration International Corp.,60007505473,2463
2020-21,Cummins South Pacific Pty Ltd,42006332949,2499
2020-21,Curragh Queensland Mining Pty Ltd,55095450418,600
2020-21,Curtin University,99143842569,8102
2020-21,Cuscal Limited,95087822455,6229
2020-21,Cushman & Wakefield Pty Ltd,77074196991,6712
2020-21,Cv Services Group Pty Ltd,85128857447,3232
2020-21,Cybercx Pty Ltd,90629363328,6962
2020-21,D & E Air Conditioning Pty Limited,24158631979,3233
2020-21,D'Orsogna Limited,27063427752,1111
2020-21,D. & R. Henderson Pty Ltd,22000449392,1494
2020-21,D.J. Hotels (Australia) Pty. Ltd.,50076067975,4400
2020-21,D.T Gilbert & S Nickless & W.R Spain,88775098848,6931
2020-21,D.v Battams & Others,54105489661,6931
2020-21,DAC Finance Pty Limited,28129420444,8601
2020-21,DCWC Services Pty. Ltd.,89083029636,6923
2020-21,DFA Australia Limited,46065937671,6419
2020-21,DHL Supply Chain (Australia) Pty Limited,85071798617,5309
2020-21,DIOCESE OF LISMORE CATHOLIC SCHOOLS LIMITED,93638070836,8023
2020-21,DOF Management Australia Pty Ltd,29147653629,5219
2020-21,DRW Investments Pty Ltd,48162126703,4610
2020-21,DST Bluedoor Pty Limited,47110855377,7000
2020-21,DUG Technology (Australia) Pty Ltd,80107277761,6925
2020-21,DWS Limited,83085656088,7000
2020-21,Dacian Gold Limited,61154262978,804
2020-21,Daikin Australia Pty Ltd,62000172967,9499
2020-21,Daimler Truck And Bus Australia Pacific Pty Ltd,86618413282,3502
2020-21,Dairy Australia Limited,60105227987,9551
2020-21,Daisho Development Sydney Pty Ltd,90129002357,4400
2020-21,Dale Alcock Homes Pty. Ltd.,61009217887,3011
2020-21,Dalrymple Bay Coal Terminal Pty. Ltd.,12010268167,5212
2020-21,Damascus College Limited,47413613835,8022
2020-21,Dampier Salt Limited,30008706590,990
2020-21,Daramalan College Limited,33008428331,8022
2020-21,Dardanup Butchering Unit Trust,89869494617,1111
2020-21,Dare Disability Support Limited,15000692366,8790
2020-21,Darebin Community Health Service,31905329561,8599
2020-21,Darwalla Milling Co. Pty. Ltd.,64009698631,171
2020-21,Data Action Pty. Ltd.,32008102690,5910
2020-21,Data#3 Limited.,31010545267,7000
2020-21,Datacom Australia Holdings Pty Limited,45094235373,7294
2020-21,Davey Water Products Pty Ltd,18066327517,2451
2020-21,David Jones Pty Limited,75000074573,4260
2020-21,Davidson Recruitment Pty Ltd,50167132523,7211
2020-21,Dawsons Holding Company Pty Ltd,60137249739,2221
2020-21,Db Results Pty Ltd,97110187767,7000
2020-21,Dbm Management Services Pty Ltd,43093523310,7212
2020-21,Dca Technologies Pty Ltd,73075154755,6962
2020-21,Ddb Worldwide Pty Limited,89004387599,6940
2020-21,Ddh 1 Drilling Pty Limited,73154493008,1012
2020-21,De Bortoli Wines Pty Limited,77000146672,1214
2020-21,De La Salle College,60134337778,8023
2020-21,De Lage Landen Pty Limited,20101692040,6240
2020-21,Deaf Services Limited,62118664298,8790
2020-21,Deakin University,56721584203,8102
2020-21,Dee Why R S L Club Ltd,14002318836,4530
2020-21,Defence Bank Limited,57087651385,6221
2020-21,Defence Health Limited,80008629481,6321
2020-21,Delaware North Companies Australia Pty Ltd,92003435345,4513
2020-21,Delina Trust,59500445667,7311
2020-21,Dell Australia Pty Limited,46003855561,3492
2020-21,Delta Agribusiness Pty Ltd,93118781445,3319
2020-21,Delta Hydraulics Pty Ltd,12009524172,2499
2020-21,Delta Pty. Ltd.,67007069794,3212
2020-21,Dematic Pty Ltd,43118204425,2491
2020-21,Dementia Australia Limited,79625582771,9551
2020-21,Dennis Personnel Pty Ltd,28095052592,7212
2020-21,Dental Corporation Pty Ltd,92124730874,8531
2020-21,Dentons Australia Limited,69100963308,6931
2020-21,Dentsply Sirona Pty Limited,87111950602,3491
2020-21,Dentsu Australia Holdings Pty Ltd,60147301700,6940
2020-21,Deputec Pty Ltd,91133632327,7000
2020-21,Deswik Mining Consultants (Australia) Pty Ltd,28130036832,7000
2020-21,Detmold Packaging Pty. Ltd.,85007527013,1521
2020-21,Deutsche Australia Limited,37006385593,6229
2020-21,Device Technologies Australia Pty. Ltd.,40058091973,3419
2020-21,Devro Pty Limited,70050095755,1113
2020-21,Dexus Holdings Pty Limited,48110366946,6720
2020-21,Dhl Express (Australia) Pty Ltd,62001112929,4900
2020-21,Dhl Global Forwarding (Australia) Pty Ltd,62002636124,5292
2020-21,Diabetes Nsw,84001363766,9559
2020-21,Diabetes Victoria,71005239510,8599
2020-21,Diabetic Association Of Queensland Limited,18009790327,9551
2020-21,Diageo Australia Limited,33004167720,1213
2020-21,Diagnostic Services Pty. Ltd.,26009503100,8520
2020-21,Dialog Pty. Ltd.,16010089175,7000
2020-21,Dic Australia Pty Limited,12000079550,1916
2020-21,Dicker Data Limited,95000969362,3492
2020-21,Digga Australia Pty. Ltd.,86010443875,2499
2020-21,Diocese Of Sale Catholic Education Limited,91621266993,8021
2020-21,Direct Freight (Aust) Pty Ltd,32071822172,5292
2020-21,Direct Group Pty Limited,45065432199,6240
2020-21,Directions Workforce Solutions Incorporated,18046791543,8101
2020-21,Disability Living Incorporated,48028049217,8790
2020-21,Disability Services Australia Limited,35002507655,8609
2020-21,Disc Brakes Australia Pty. Limited,12003543995,2311
2020-21,Dixon Appointments Pty Ltd,91161004646,7291
2020-21,Djerriwarrh Employment & Education Services Inc.,57816895087,8219
2020-21,Dksh Australia Pty. Ltd.,70005059307,3494
2020-21,Dksh Performance Materials Australia Pty Limited,88602074322,3739
2020-21,Dnata Catering Australia Subsidiary 1 Pty Ltd,35003530685,1199
2020-21,Dnv Australia Pty Limited,14154635319,6999
2020-21,Dof Subsea Australia Pty Ltd,53083000239,6923
2020-21,Dolby Australia Pty Limited,94051198273,6923
2020-21,Domain Holdings Australia Limited,43094154364,5411
2020-21,Domino's Pizza Enterprises Limited,16010489326,4512
2020-21,Donaldson Australasia Pty Ltd,78000521200,2319
2020-21,Doneilyn Pty Ltd,69007544836,3020
2020-21,Dooleys Lidcombe Catholic Club Ltd,95000963244,4530
2020-21,Doral Mineral Sands Pty Ltd,18096342451,805
2020-21,Dormakaba Australia Pty Ltd,14067969466,2439
2020-21,Douglas Partners Pty Ltd,75053980117,6962
2020-21,Douglass Hanly Moir Pathology Pty Limited,80003332858,8520
2020-21,Doutta Galla Aged Services Limited,96088097929,8601
2020-21,Dow Chemical (Australia) Pty Ltd,72000264979,1829
2020-21,Dowdens Mackay Unit Trust,78114649611,3411
2020-21,Dowell Windows Pty Ltd,78004069523,2223
2020-21,Downer Edi Works Pty Ltd,66008709608,3101
2020-21,Draeger Australia Pty Ltd,99098885539,3491
2020-21,Drake Australia Pty Ltd,42004939771,7212
2020-21,Drake Supermarkets Pty Ltd,57109544416,4110
2020-21,Drake Trailers Pty. Ltd.,91009761031,2312
2020-21,Driver Group Australia Pty. Ltd.,79004638153,5299
2020-21,Drummond Street Services Inc,85690831425,8790
2020-21,Dsv Air & Sea Pty Ltd,47002275676,5292
2020-21,Dual Australia Pty Limited,16107553257,6420
2020-21,Dubbo R S L Memorial Club Ltd,18000965355,4530
2020-21,DuluxGroup (Australia) Pty Ltd,67000049427,1916
2020-21,Dunbrae Pty. Limited,11089895732,3499
2020-21,Dunn & Farrugia Pty. Limited,80054010007,2229
2020-21,Dupont Memcor (Australia) Pty Ltd,36166784694,2469
2020-21,Dusk Australasia Pty Ltd,45090850383,4213
2020-21,Dux Manufacturing Limited,19077879844,2441
2020-21,Dxc Technology Australia Pty Limited,18008476944,5921
2020-21,Dynabook ANZ Pty Limited,66613916957,3492
2020-21,Dynamic International Management Pty Ltd,97121500589,4400
2020-21,Dynamiq Pty Ltd,38115069335,6962
2020-21,Dynatrace Asia-Pacific Pty Ltd,23063641510,5921
2020-21,Dywidag-Systems International Pty Limited,84093424349,2131
2020-21,E Group Security Pty Ltd,29112194162,7712
2020-21,E J & W A Booth Pty Ltd,68001016502,3911
2020-21,E&P Operations Pty Limited,73080207076,6419
2020-21,E. & S. Trading Co. (Discounts) Pty. Ltd.,71007449265,4221
2020-21,E.B. Mawson & Sons Proprietary Limited,14004519617,911
2020-21,E2O Pty Ltd,59125234924,3232
2020-21,EMERALD GRAIN PTY LTD,82109203054,149
2020-21,EMG Facility Services Pty Ltd,66623184529,9531
2020-21,EMR Golden Grove Pty Ltd,92114868325,809
2020-21,EQT Services Pty Ltd,93611941845,6419
2020-21,EQUIPPING FOR LIFE LTD,53129945517,8024
2020-21,ESCIENT PTY LTD,20613555810,7000
2020-21,EVERTHOUGHT COLLEGE OF CONSTRUCTION PTY LTD,70123363495,8101
2020-21,Each,46197549317,8599
2020-21,Eagle Lighting Australia Pty Ltd,46124400933,2432
2020-21,Early Childhood Management Services Inc,13012989761,8710
2020-21,Early Start Australia Pty Ltd,56616435575,8539
2020-21,Eastern Melbourne Healthcare Network Ltd,13603658895,8512
2020-21,Eastern Palliative Care Association Inc,62982157121,8609
2020-21,Eastern Suburbs Leagues Club Ltd,63000249490,9112
2020-21,Eastlake Football Club Limited,90099301747,4530
2020-21,Eaton Electrical (Australia) Pty Ltd,77000050644,2439
2020-21,Eaton Industries Pty Ltd,66103014571,2313
2020-21,Ebsco International Inc.,51002260602,7291
2020-21,Eca Training Pty. Limited,13002794318,7212
2020-21,Ech Inc,32930142652,8609
2020-21,Echo Marine Group Pty Ltd,65145039078,2391
2020-21,Eckersley'S Pty. Limited,91004631716,4279
2020-21,Eco Logical Australia Pty Ltd,87096512088,6999
2020-21,Ecolab Pty Ltd,59000449990,1851
2020-21,Ecotech Pty. Ltd.,32005752081,6925
2020-21,Edith Cowan College Pty Ltd,35064377993,8102
2020-21,Edith Cowan University,54361485361,8102
2020-21,Edl Group Operations Pty Ltd,39055555416,2619
